year,scientific_name,common_name,functional_group,commercial_group,country,sector_type,catch_status,reporting_status,gear_name,catch_sum,Gear_Cat
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,France,Artisanal,Landings,Unreported,small scale longline,0.072110064,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Germany,Industrial,Discards,Unreported,unknown class,339.56506,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Germany,Industrial,Landings,Reported,unknown class,0.31994322,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Germany,Industrial,Landings,Reported,unknown class,0.31994322,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Germany,Industrial,Landings,Reported,unknown class,639.2465,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Germany,Industrial,Landings,Unreported,unknown class,0.000777355,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Germany,Industrial,Landings,Unreported,unknown class,1.5531542,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Germany,Industrial,Landings,Unreported,unknown class,0.000777355,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,bottom trawl,0.44191542,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,bottom trawl,0.44191542,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,bottom trawl,882.947,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,purse seine,0.21376859,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,purse seine,0.21376859,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,purse seine,427.10962,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,mixed gear,0.0338669,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,mixed gear,67.66607,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,mixed gear,0.0338669,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,unknown class,0.73550075,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,unknown class,0.000368119,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Industrial,Landings,Reported,unknown class,0.000368119,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Artisanal,Landings,Reported,small scale gillnets,0.001183761,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Artisanal,Landings,Reported,small scale gillnets,0.001183761,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Greenland,Artisanal,Landings,Reported,small scale gillnets,2.365154,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,bottom trawl,201.48395,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,shrimp trawl,1.7046425,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,lines,0.032154728,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,longline,171.9528,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,hand lines,0.9723665,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,encircling nets,0.011503137,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,purse seine,54.368492,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,gillnet,3.5711868,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,pots or traps,0.001302454,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Discards,Unreported,unknown class,0.012004525,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,bottom trawl,8.619345,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,bottom trawl,17221.451,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,bottom trawl,8.619345,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,shrimp trawl,145.70103,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,shrimp trawl,0.07292344,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,shrimp trawl,0.07292344,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,lines,0.001375557,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,lines,2.7483633,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,lines,0.001375557,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,longline,7.3560233,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,longline,7.3560233,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,longline,14697.335,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,hand lines,83.11115,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,hand lines,0.041597173,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,hand lines,0.041597173,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,encircling nets,0.000492096,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,encircling nets,0.9832084,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,encircling nets,0.000492096,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,purse seine,2.325847,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,purse seine,2.325847,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,purse seine,4647.042,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,gillnet,0.15277292,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,gillnet,305.2403,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,gillnet,0.15277292,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,pots or traps,5.57E-05,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,pots or traps,0.11132478,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,pots or traps,5.57E-05,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,unknown class,0.000513545,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,unknown class,0.000513545,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Industrial,Landings,Reported,unknown class,1.0260636,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Subsistence,Landings,Unreported,subsistence fishing gear,5118,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Discards,Unreported,small scale seine nets,1.6860633,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Discards,Unreported,small scale gillnets,0.85643315,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Discards,Unreported,small scale pots or traps,0.19090624,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Discards,Unreported,small scale lines,4.7130537,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale seine nets,0.07212863,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale seine nets,0.07212863,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale seine nets,144.113,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale gillnets,0.036637623,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale gillnets,73.20197,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale gillnets,0.036637623,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale pots or traps,16.317343,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale pots or traps,0.008166838,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale pots or traps,0.008166838,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale lines,402.8392,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale lines,0.20162122,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Iceland,Artisanal,Landings,Reported,small scale lines,0.20162122,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Discards,Unreported,bottom trawl,246.52257,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Discards,Unreported,longline,0.008961054,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Discards,Unreported,purse seine,54.3642,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Discards,Unreported,other,0.026197659,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Discards,Unreported,unknown class,8380.7,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,bottom trawl,0.26191476,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,bottom trawl,0.26191476,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,bottom trawl,523.3057,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,longline,9.52E-06,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,longline,9.52E-06,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,longline,0.019022075,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,purse seine,0.057758555,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,purse seine,115.401596,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,purse seine,0.057758555,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,other,0.055611074,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,other,2.78E-05,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,other,2.78E-05,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,unknown class,2771.325,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,unknown class,1.3870494,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Reported,unknown class,1.3870494,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Unreported,unknown class,0.19489242,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Unreported,unknown class,389.39505,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Industrial,Landings,Unreported,unknown class,0.19489242,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Discards,Unreported,other,0.047211055,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Discards,Unreported,artisanal fishing gear,23.126448,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Discards,Unreported,small scale seine nets,0.15086067,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Discards,Unreported,small scale gillnets,0.067811064,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Discards,Unreported,small scale pots or traps,0.036040172,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Discards,Unreported,small scale lines,0.39855656,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,other,5.15E-05,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,other,0.1029243,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,other,5.15E-05,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,artisanal fishing gear,0.00399551,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,artisanal fishing gear,7.9830294,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,artisanal fishing gear,0.00399551,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale seine nets,0.00016461,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale seine nets,0.00016461,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale seine nets,0.3288897,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale gillnets,7.40E-05,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale gillnets,0.14783417,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale gillnets,7.40E-05,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale pots or traps,0.07857078,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale pots or traps,3.93E-05,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale pots or traps,3.93E-05,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale lines,0.000434879,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale lines,0.000434879,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Reported,small scale lines,0.86888885,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Unreported,artisanal fishing gear,0.000425586,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Unreported,artisanal fishing gear,0.000425586,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Artisanal,Landings,Unreported,artisanal fishing gear,0.8503206,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Ireland,Recreational,Landings,Unreported,recreational fishing gear,8.005024,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Netherlands,Industrial,Discards,Unreported,bottom trawl,23.664768,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Netherlands,Industrial,Landings,Reported,bottom trawl,0.15520413,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Netherlands,Industrial,Landings,Reported,bottom trawl,155.04893,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Netherlands,Industrial,Landings,Unreported,bottom trawl,0.012073714,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Netherlands,Industrial,Landings,Unreported,bottom trawl,12.061641,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Discards,Unreported,bottom trawl,380.91968,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Discards,Unreported,longline,329.8644,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Discards,Unreported,purse seine,212.29842,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Discards,Unreported,gillnet,31.950308,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Discards,Unreported,other,0.4645351,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,bottom trawl,22.919024,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,bottom trawl,31.565296,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,bottom trawl,36504.812,Trawl
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,lines,0.39253333,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,lines,453.95917,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,lines,0.28501177,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,longline,21.028215,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,longline,33493.184,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,longline,28.961174,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,encircling nets,0.15892564,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,encircling nets,183.79521,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,encircling nets,0.11539319,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,purse seine,13.251665,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,purse seine,21106.9,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,purse seine,18.250898,Purse Seine
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,gillnet,2.9437947,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,gillnet,3404.4563,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,gillnet,2.137439,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,other,44.51796,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,other,0.02794996,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Industrial,Landings,Reported,other,0.038494173,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Subsistence,Landings,Unreported,subsistence fishing gear,1300.065,Other
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Discards,Unreported,small scale seine nets,7.073396,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Discards,Unreported,small scale gillnets,2.5628614,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Discards,Unreported,small scale lines,17.47071,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale seine nets,2.2342608,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale seine nets,1.6222585,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale seine nets,2583.8904,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale gillnets,0.5877833,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale gillnets,936.2056,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale gillnets,0.8095264,Net
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale lines,4.0068464,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale lines,5.5184417,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Artisanal,Landings,Reported,small scale lines,6381.9985,Line
2017,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,Norway,Recreational,Landings,Unreported,recreational fishing gear,479.27957,Other
